class,solver,' MinNonzerosPerRow',' NonZeroPatternSymmetryV1',' lowerBandwidth',' InfinityNorm',' ColumnVariance',' DiagonalMean','DiagonalNonZeros ',' DiagonalAverage'
good,49834417,1,0,929,29166.81998,1.000918,-0.000052,2,0.000052
good,49834419,1,0,929,29166.81998,1.000918,-0.000052,2,0.000052
good,49834418,1,0,929,29166.81998,1.000918,-0.000052,2,0.000052
good,11256942,1,0,929,29166.81998,1.000918,-0.000052,2,0.000052
good,11256943,1,0,929,29166.81998,1.000918,-0.000052,2,0.000052
good,11256941,1,0,929,29166.81998,1.000918,-0.000052,2,0.000052
good,42851841,1,0,929,29166.81998,1.000918,-0.000052,2,0.000052
good,11256944,1,0,929,29166.81998,1.000918,-0.000052,2,0.000052
good,31459546,1,0,929,29166.81998,1.000918,-0.000052,2,0.000052
good,17887723,1,0,929,29166.81998,1.000918,-0.000052,2,0.000052
good,91845162,1,0,929,29166.81998,1.000918,-0.000052,2,0.000052
good,53362206,1,0,929,29166.81998,1.000918,-0.000052,2,0.000052
good,95762355,1,0,929,29166.81998,1.000918,-0.000052,2,0.000052
good,12321508,1,0,929,29166.81998,1.000918,-0.000052,2,0.000052
good,75830644,1,0,929,29166.81998,1.000918,-0.000052,2,0.000052
good,95762353,1,0,929,29166.81998,1.000918,-0.000052,2,0.000052
good,85483012,1,0,929,29166.81998,1.000918,-0.000052,2,0.000052
good,47942864,1,0,929,29166.81998,1.000918,-0.000052,2,0.000052
good,47942865,1,0,929,29166.81998,1.000918,-0.000052,2,0.000052
good,47942866,1,0,929,29166.81998,1.000918,-0.000052,2,0.000052
good,8520536,1,0,929,29166.81998,1.000918,-0.000052,2,0.000052
good,82456576,1,0,929,29166.81998,1.000918,-0.000052,2,0.000052
good,95762354,1,0,929,29166.81998,1.000918,-0.000052,2,0.000052
good,90783920,1,0,929,29166.81998,1.000918,-0.000052,2,0.000052
good,99720138,1,0,929,29166.81998,1.000918,-0.000052,2,0.000052
good,30870723,1,0,929,29166.81998,1.000918,-0.000052,2,0.000052
good,30870722,1,0,929,29166.81998,1.000918,-0.000052,2,0.000052
good,13323659,1,0,929,29166.81998,1.000918,-0.000052,2,0.000052
good,45869640,1,0,929,29166.81998,1.000918,-0.000052,2,0.000052
good,36564233,1,0,929,29166.81998,1.000918,-0.000052,2,0.000052
good,68908713,1,0,929,29166.81998,1.000918,-0.000052,2,0.000052
good,36564232,1,0,929,29166.81998,1.000918,-0.000052,2,0.000052
good,75830645,1,0,929,29166.81998,1.000918,-0.000052,2,0.000052
good,36564234,1,0,929,29166.81998,1.000918,-0.000052,2,0.000052
good,81986705,1,0,929,29166.81998,1.000918,-0.000052,2,0.000052
good,37052870,1,0,929,29166.81998,1.000918,-0.000052,2,0.000052
good,37052871,1,0,929,29166.81998,1.000918,-0.000052,2,0.000052
good,80361466,1,0,929,29166.81998,1.000918,-0.000052,2,0.000052
good,80361467,1,0,929,29166.81998,1.000918,-0.000052,2,0.000052
good,80361464,1,0,929,29166.81998,1.000918,-0.000052,2,0.000052
good,80361465,1,0,929,29166.81998,1.000918,-0.000052,2,0.000052
good,49834420,1,0,929,29166.81998,1.000918,-0.000052,2,0.000052
good,1216556,1,0,929,29166.81998,1.000918,-0.000052,2,0.000052
good,36564235,1,0,929,29166.81998,1.000918,-0.000052,2,0.000052
good,75830647,1,0,929,29166.81998,1.000918,-0.000052,2,0.000052
good,75830646,1,0,929,29166.81998,1.000918,-0.000052,2,0.000052
good,18524981,1,0,929,29166.81998,1.000918,-0.000052,2,0.000052
good,37052869,1,0,929,29166.81998,1.000918,-0.000052,2,0.000052
good,37052868,1,0,929,29166.81998,1.000918,-0.000052,2,0.000052
bad,89565283,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,91036839,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,45869639,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,45869638,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,45869637,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,47942867,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,89269802,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,89269803,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,89269801,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,89269804,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,30870721,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,53302993,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,30870720,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,64278029,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,44526267,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,17734818,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,95762352,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,49834417,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,49834419,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,49834418,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,11256942,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,11256943,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,11256941,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,42851841,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,11256944,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,31459546,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,17887723,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,91845162,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,53362206,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,95762355,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,12321508,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,75830644,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,95762353,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,85483012,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,47942864,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,47942865,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,47942866,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,8520536,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,82456576,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,95762354,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,90783920,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,99720138,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,30870723,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,30870722,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,13323659,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,45869640,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,36564233,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,68908713,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,36564232,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,75830645,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,36564234,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,81986705,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
good,37052870,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,37052871,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,80361466,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,80361467,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,80361464,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,80361465,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,49834420,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,1216556,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,36564235,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
good,75830647,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,75830646,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,18524981,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
bad,37052869,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
good,37052868,1,0,177,108204.4632,97436.71783,821.680784,171,821.680784
good,89565283,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,91036839,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,45869639,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,45869638,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,45869637,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,47942867,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,89269802,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,89269803,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,89269801,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,89269804,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,30870721,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,53302993,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,30870720,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,64278029,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,44526267,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,17734818,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,95762352,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,49834417,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,49834419,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,49834418,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,11256942,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,11256943,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,11256941,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,42851841,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,11256944,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,31459546,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,17887723,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,91845162,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,53362206,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,95762355,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,12321508,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,75830644,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,95762353,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,85483012,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,47942864,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,47942865,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,47942866,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,8520536,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,82456576,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,95762354,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,90783920,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,99720138,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,30870723,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,30870722,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,13323659,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,45869640,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,36564233,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,68908713,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,36564232,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,75830645,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,36564234,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,81986705,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,37052870,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,37052871,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,80361466,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,80361467,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,80361464,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,80361465,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,49834420,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,1216556,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,36564235,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,75830647,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,75830646,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,18524981,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,37052869,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,37052868,1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505
good,89565283,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,91036839,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,45869639,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,45869638,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,45869637,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,47942867,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,89269802,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,89269803,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,89269801,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,89269804,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,30870721,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,53302993,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,30870720,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,64278029,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,44526267,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,17734818,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,95762352,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,49834417,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,49834419,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,49834418,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,11256942,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,11256943,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,11256941,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,42851841,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,11256944,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,31459546,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,17887723,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,91845162,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,53362206,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,95762355,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,12321508,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,75830644,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,95762353,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,85483012,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,47942864,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,47942865,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,47942866,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,8520536,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,82456576,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,95762354,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,90783920,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,99720138,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,30870723,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,30870722,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,13323659,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,45869640,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,36564233,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,68908713,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,36564232,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,75830645,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,36564234,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,81986705,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,37052870,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,37052871,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,80361466,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,80361467,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,80361464,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,80361465,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,49834420,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,1216556,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,36564235,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,75830647,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,75830646,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,18524981,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,37052869,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,37052868,1,0,167,1984.9,1.009709,2.803937,8,2.828952
good,89565283,1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953
good,91036839,1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953
good,45869639,1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953
good,45869638,1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953
good,45869637,1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953
good,47942867,1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953
good,89269802,1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953
good,89269803,1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953
good,89269801,1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953
good,89269804,1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953
good,30870721,1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953
good,53302993,1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953
good,30870720,1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953
good,64278029,1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953
good,44526267,1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953
good,17734818,1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953
good,95762352,1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953
good,49834417,1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953
good,49834419,1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953
good,49834418,1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953
good,11256942,1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953
good,11256943,1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953
good,11256941,1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953
good,42851841,1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953
good,11256944,1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953
good,31459546,1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953
good,17887723,1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953
good,91845162,1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953
good,53362206,1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953
good,95762355,1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953
good,12321508,1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953
good,75830644,1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953
good,95762353,1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953
good,85483012,1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953
good,47942864,1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953
good,47942865,1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953
good,47942866,1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953
good,8520536,1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953
good,82456576,1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953
good,95762354,1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953
good,90783920,1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953
good,99720138,1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953
good,30870723,1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953
good,30870722,1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953
good,13323659,1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953
good,45869640,1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953
good,36564233,1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953
good,68908713,1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953
good,36564232,1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953
good,75830645,1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953
good,36564234,1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953
good,81986705,1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953
good,37052870,1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953
good,37052871,1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953
good,80361466,1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953
good,80361467,1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953
good,80361464,1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953
good,80361465,1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953
