Matrix name, Dimension, nnz, MaxNonzerosPerRow, MinNonzerosPerRow, AvgNonzerosPerRow, AbsoluteNonZeroSum, symmetricity, AvgDiagDist, NonZeroPatternSymmetryV1, Trace, AbsoluteTrace, OneNorm, InfinityNorm, FrobeniusNorm, SymmetricInfinityNorm, SymmetricFrobeniusNorm, AntiSymmetricInfinityNorm, AntiSymmetricFrobeniusNorm, DiagonalAverage, RowDiagonalDominance, ColDiagonalDominance, RowVariance, ColumnVariance, lowerBandwidth, upperBandwidth, DiagonalMean, DiagonalSign," DiagonalNonZeros 
",Filename, Dimension, True largest Eigen Value, Eigen Value from Power method, Absolute Error, Relative Error for largest Eigen Value, True smallest Eigen Value, Smallest eigen value from double power method, Relative error for smallest Eigen value, Condn No. from lamda_max/lamda_min, True Condn no. (condest(A 2)), condest(A 1), cond(A 2), cond(A 1), Relative error for condition no.," Symmetric? 
"
adder_dcop_60.mat,1813,11246,1310,1,6.202978,25.116306,0,618.25,0,4.582605,4.582605,1.644563,1.644563,4.257988,1.644563,4.257988,0.000039,0.000031,0.002528,0,0,1,1,1763,1801,0.002528,-1,"1801
",adder_dcop_60.mat,1813,1.174299,1.14612,0.028179,0.023996,1,-0.999213,0.000787,1.147023,7.86E+11,7.86E+11,7.86E+11,7.86E+11,1.00E+00,"0
"
adder_dcop_61.mat,1813,11246,1310,1,6.202978,25.116194,0,618.25,0,4.582575,4.582575,1.644563,1.644563,4.257988,1.644563,4.257988,0.000015,0.000012,0.002528,0,0,1,1,1763,1801,0.002528,-1,"1801
",adder_dcop_61.mat,1813,1.174299,1,0.174299,0.148428,1,3,2,0.333333,7.86E+11,7.86E+11,7.86E+11,7.86E+11,1.00E+00,"0
"
adder_dcop_62.mat,1813,11246,1310,1,6.202978,25.116151,0,618.25,0,4.582563,4.582563,1.644563,1.644563,4.257988,1.644563,4.257988,0.000006,0.000005,0.002528,0,0,1,1,1763,1801,0.002528,-1,"1801
",adder_dcop_62.mat,1813,1.174299,1,0.174299,0.148428,1,-1,0,1,7.86E+11,7.86E+11,7.86E+11,7.86E+11,1.00E+00,"0
"
adder_dcop_63.mat,1813,11246,1310,1,6.202978,25.116135,0,618.25,0,4.582559,4.582559,1.644563,1.644563,4.257988,1.644563,4.257988,0.000002,0.000002,0.002528,0,0,1,1,1763,1801,0.002528,-1,"1801
",adder_dcop_63.mat,1813,1.174299,1,0.174299,0.148428,1,3,2,0.333333,7.86E+11,7.86E+11,7.86E+11,7.86E+11,1.00E+00,"0
"
adder_dcop_64.mat,1813,11246,1310,1,6.202978,25.116128,0,618.25,0,4.582557,4.582557,1.644563,1.644563,4.257988,1.644563,4.257988,0.000001,0.000001,0.002528,0,0,1,1,1763,1801,0.002528,-1,"1801
",adder_dcop_64.mat,1813,1.174299,1,0.174299,0.148428,1,3,2,0.333333,7.86E+11,7.86E+11,7.86E+11,7.86E+11,1.00E+00,"0
"
adder_dcop_65.mat,1813,11246,1310,1,6.202978,25.116126,0,618.25,0,4.582556,4.582556,1.644563,1.644563,4.257988,1.644563,4.257988,0,0,0.002528,0,0,1,1,1763,1801,0.002528,-1,"1801
",adder_dcop_65.mat,1813,1.174299,1,0.174299,0.148428,1,-1,0.000001,1.000001,7.86E+11,7.86E+11,7.86E+11,7.86E+11,1.00E+00,"0
"
adder_dcop_66.mat,1813,11246,1310,1,6.202978,25.116125,0,618.25,0,4.582556,4.582556,1.644563,1.644563,4.257988,1.644563,4.257988,0,0,0.002528,0,0,1,1,1763,1801,0.002528,-1,"1801
",adder_dcop_66.mat,1813,1.174299,1.135366,0.038933,0.033154,1,-0.99843,0.00157,1.137151,7.86E+11,7.86E+11,7.86E+11,7.86E+11,1.00E+00,"0
"
adder_dcop_67.mat,1813,11246,1310,1,6.202978,25.116125,0,618.25,0,4.582556,4.582556,1.644563,1.644563,4.257988,1.644563,4.257988,0,0,0.002528,0,0,1,1,1763,1801,0.002528,-1,"1801
",adder_dcop_67.mat,1813,1.174299,1,0.174299,0.148428,1,-1,0,1,7.86E+11,7.86E+11,7.86E+11,7.86E+11,1.00E+00,"0
"
adder_dcop_68.mat,1813,11246,1310,1,6.202978,25.116125,0,618.25,0,4.582556,4.582556,1.644563,1.644563,4.257988,1.644563,4.257988,0,0,0.002528,0,0,1,1,1763,1801,0.002528,-1,"1801
",adder_dcop_68.mat,1813,1.174299,1.28606,0.111761,0.095173,1,-0.994162,0.005838,1.293612,7.86E+11,7.86E+11,7.86E+11,7.86E+11,1.00E+00,"0
"
adder_dcop_69.mat,1813,11246,1310,1,6.202978,25.116125,0,618.25,0,4.582556,4.582556,1.644563,1.644563,4.257988,1.644563,4.257988,0,0,0.002528,0,0,1,1,1763,1801,0.002528,-1,"1801
",adder_dcop_69.mat,1813,1.174299,1.316466,0.142167,0.121066,1,-0.989707,0.010293,1.330158,7.86E+11,7.86E+11,7.86E+11,7.86E+11,1.00E+00,"0
"
adder_trans_01.mat,1814,14579,1335,1,8.036935,86.522301,0,639.2,1,40.45645,40.45645,14.95449,14.952152,8.47042,14.953321,8.470409,0.108953,0.013584,0.022302,0,0,1.000015,1,1802,1802,0.022302,-1,"1805
",adder_trans_01.mat,1814,7.192184,7.217068,0.024884,0.00346,1.022088,-0.359964,0.647815,20.0494,10510.59892,10510.59892,10510.59892,10510.59892,9.98E-01,"0
"
adder_trans_02.mat,1814,14579,1335,1,8.036935,86.522313,0,639.2,1,40.456456,40.456456,14.954489,14.952152,8.47042,14.95332,8.470409,0.108952,0.013584,0.022302,0,0,1.000015,1,1802,1802,0.022302,-1,"1805
",adder_trans_02.mat,1814,7.192184,7.213747,0.021563,0.002998,1.022088,0.00738,0.992779,977.437971,10510.58623,10510.58623,10510.58623,10510.58623,9.07E-01,"0
"
aft01.mat,8205,125567,21,8,15.303717,1E+15,1,34.375,1,1E+15,1E+15,1E+15,1E+15,1E+15,1E+15,1E+15,0,0,1.21877E+11,1,1,1,1.000467,154,154,1.21877E+11,-1,"8205
",aft01.mat,8205,1.00E+15,1.00E+15,0.125,0,734.42595,4.75,0.993532,2.11E+14,9.36E+18,9.36E+18,9.36E+18,9.36E+18,1.00E+00,"1
"
Alemdar.mat,6245,42581,10,1,6.818415,333269,1,0,1,6245,6245,82,82,1717.399488,82,1717.399488,0,0,1,1,1,1.000008,1.00016,5912,5912,1,-1,"6245
",Alemdar.mat,6245,69.518776,71.035419,1.516643,0.021816,68.641927,-23.266086,0.661051,3.053174,134032.4875,134032.4875,134032.4875,134032.4875,1.00E+00,"1
"
arc130.mat,130,1037,39,1,7.976923,4718195.324,0,36.888889,0,139.31779,139.31779,105156.649,1084597.375,488783.4556,542299.1875,345622.0961,542298.1875,345622.0959,1.071675,0,0,1.000062,1.055446,125,105,1.071675,-1,"130
",arc130.mat,130,2.367365,1.833165,0.5342,0.225652,1.64291,0.694584,0.577224,2.639228,10798708075,10798708075,10798708075,10798708075,1.00E+00,"0
"
ash292.mat,292,2208,14,4,7.561644,2208,1,1.5,1,292,292,14,14,46.98936,14,46.98936,0,0,1,1,1,1.000058,1.013557,24,24,1,-1,"292
",ash292.mat,292,9.152221,9.705779,0.553558,0.060484,7.663478,-1.705065,0.777508,5.692324, Inf, Inf, Inf, Inf, NaN,"1
"
ash85.mat,85,523,10,3,6.152941,523,1,3.8,1,85,85,10,10,22.869193,10,22.869193,0,0,1,1,1,1.000534,1.056022,39,39,1,-1,"85
",ash85.mat,85,6.721547,6.732549,0.011002,0.001637,5.344721,-1.016844,0.809748,6.621023,1928.585673,1928.585673,1928.585673,1928.585673,9.97E-01,"1
"
b_dyn.mat,1089,4144,11,1,3.805326,29913.54325,0,302.727273,0,-0.056683,0.056683,29137.14415,29166.81998,29135.27351,14583.41004,20601.74947,14583.41004,20601.74947,0.000052,0,0,1,1.000918,929,1087,-0.000052,-1,"2
",b_dyn.mat,1089,-0.953546,-0.023438,0.930108,0.97542,0.049581,0.046898,0.054122,0.499774,6.05E+14,6.05E+14,6.05E+14,6.05E+14,1.00E+00,"0
"
b1_ss.mat,7,15,3,2,2.142857,10.061358,0,3.5,0,0,6,2,3,3.068659,1.725,2.776389,1.530679,1.307032,0.857143,0,0,1.020462,1.285714,6,3,0,-1,"6
",b1_ss.mat,7,-1.010552,-0.601673,0.408879,0.40461,0.989103,0.977659,0.01157,0.615422,102.686311,102.686311,102.686311,102.686311,9.94E-01,"0
"
b2_ss.mat,1089,3895,10,1,3.576676,7402410.807,0,369.444444,0,1,1,300005.0235,200001,777151.8559,150003.5117,549529.3377,150003.5117,549529.3569,0.000918,0,0,1.000002,1.002757,929,1087,0.000918,-1,"1
",b2_ss.mat,1089,209.025784,-5094.816157,4765.628646,14.476942,322.753169,5033.916669,14.5968,1.012098,1.64E+12,1.64E+12,1.64E+12,1.64E+12,1.00E+00,"0
"
barth.mat,6691,46187,13,4,6.902855,46187,1,942.857143,1,6691,6691,13,13,214.91161,13,214.91161,0,0,1,1,1,1,1.001045,6523,6523,1,-1,"6691
",barth.mat,6691,7.318305,7.501445,0.183141,0.025025,7.236309,-1.866345,0.742086,4.019325,114470.3674,103584.2663,126538.4388,126538.4388,1.00E+00,"1
"
barth4.mat,6019,40965,13,4,6.805948,40965,1,503.285714,1,6019,6019,13,13,202.398123,13,202.398123,0,0,1,1,1,1,1.001162,5305,5305,1,-1,"6019
",barth4.mat,6019,7.055621,7.390758,0.335137,0.047499,7.002155,-1.269115,0.818754,5.823553,136142.2996,136142.2996,136142.2996,136142.2996,1.00E+00,"1
"
barth5.mat,15606,107362,11,4,6.879534,107362,1,2.8,1,15606,15606,11,11,327.661411,11,327.661411,0,0,1,1,1,1,1.00032,15080,15080,1,-1,"15606
",barth5.mat,15606,7.109776,7.142086,0.032311,0.004545,7.022249,-1.186058,0.8311,6.021699,84292.10052,74007.21923,74007.21923,84292.10052,1.00E+00,"1
"
bayer04.mat,20545,85537,30,1,4.163397,75933432784,0,10271.5,0,0,0,3379670435,3388250071,7541863711,1694125050,5332902972,1694125050,5332902972,0,0,0,1,1,20446,20544,0,0,"0
",bayer04.mat,20545,3453.228347,-25.505093,6880.951601,0.996307,6906.456694,76.617406,0.988906,0.332889,4.05E+21,4.05E+21,4.05E+21,4.05E+21,1.00E+00,"0
"
bayer05.mat,3268,20712,66,1,6.337821,5.71358E+12,0,1426.945946,0,-15.780711,15.780711,3.67064E+12,1.92419E+12,2.80564E+12,1.83532E+12,1.98388E+12,1.83532E+12,1.98388E+12,0.004829,0,0,1,1.000306,3008,2941,-0.004829,-1,"2
",bayer05.mat,3268,0,-223.829524,17195.64932,0.987151,17419.47879,868.067567,0.950167,0.257848,1.27E+27,1.27E+27,1.27E+27,1.27E+27,1.00E+00,"0
"
bayer06.mat,3008,20715,73,1,6.886636,1806810173,0,1382.131579,0,0.00499,0.00499,1160759458,608482755,887219707.3,580379729,627359071.5,580379729,627359071.5,0.000002,0,0,1,1,2745,2941,0.000002,-1,"2
",bayer06.mat,3008,0,-1.075542,4.432981,0.804749,5.508523,2.155208,0.60875,0.499043,1.94E+27,1.94E+27,1.94E+27,1.94E+27,1.00E+00,"0
"
bayer07.mat,3268,20963,73,1,6.414627,5.71358E+12,0,1427.5,0,-15.780711,15.780711,3.67064E+12,1.92419E+12,2.80564E+12,1.83532E+12,1.98388E+12,1.83532E+12,1.98388E+12,0.004829,0,0,1,1.000306,3008,2941,-0.004829,-1,"2
",bayer07.mat,3268,0,57.199657,17362.27914,0.996716,17419.34606,-114.399283,0.993433,0.5,1.27E+27,1.27E+27,1.27E+27,1.27E+27,1.00E+00,"0
"
bayer08.mat,3008,20698,73,1,6.880984,19309910362,0,1382.131579,0,0.053333,0.053333,12405482390,6503089034,9482057955,6202741195,6704827480,6202741195,6704827480,0.000018,0,0,1.000001,1,2745,2941,0.000018,-1,"2
",bayer08.mat,3008,-58.871713,0.867932,58.003781,0.985257,58.871548,-3.147136,0.946542,0.275785,2.37E+28,2.37E+28,2.37E+28,2.37E+28,1.00E+00,"0
"
bayer09.mat,3083,11767,27,1,3.816737,15454748391,0,1540.5,0,1.172008,1.172008,1212873987,1214888750,3428561275,607444375.2,2424358927,607444375.2,2424358927,0.00038,0,0,1,1,2857,3082,0.00038,-1,"4
",bayer09.mat,3083,8.415063,-21.676291,1.14288,0.05566,20.857357,42.647285,1.044712,0.508269,2.30E+21,2.30E+21,2.30E+21,2.30E+21,1.00E+00,"0
"
bayer10.mat,13436,71594,24,1,5.32852,386430.7391,0,5824.142857,0,0.02472,0.04472,10193.72478,20000.01,51148.51767,10053.64528,36167.4602,10053.64528,36167.46718,0.000003,0,0,1,1,11773,13435,0.000002,-1,"3
",bayer10.mat,13436,0,1.846761,13.710838,0.881295,5.978968,-6.89204,0.152714,0.267956,3.82E+15,3.82E+15,3.82E+15,3.82E+15,1.00E+00,"0
"
bcspwr01.mat,39,131,6,2,3.358974,131,1,13,1,39,39,6,6,11.445523,6,11.445523,0,0,1,1,1,1.001869,1.072874,38,38,1,-1,"39
",bcspwr01.mat,39,3.836363,3.80814,0.028223,0.007357,2.896355,-1.854911,0.35957,2.053004,132,132,132,132,9.84E-01,"1
"
bcspwr02.mat,49,167,7,2,3.408163,167,1,0.5,1,49,49,7,7,12.922848,7,12.922848,0,0,1,1,1,1.001909,1.039966,34,34,1,-1,"49
",bcspwr02.mat,49,4.308565,4.229884,0.078681,0.018262,2.951674,-1.743059,0.409468,2.426702, Inf, Inf, Inf, Inf, NaN,"1
"
bcspwr03.mat,118,476,10,2,4.033898,476,1,0.5,1,118,118,10,10,21.817424,10,21.817424,0,0,1,1,1,1.000412,1.016804,115,115,1,-1,"118
",bcspwr03.mat,118,5.105303,4.93155,0.173753,0.034034,4.113605,-1.985886,0.517239,2.483299,1947.272727,1947.272727,1947.272727,1947.272727,9.99E-01,"1
"
bcspwr04.mat,274,1612,16,2,5.883212,1612,1,100.2,1,274,274,16,16,40.14972,16,40.14972,0,0,1,1,1,1.000116,1.035293,265,265,1,-1,"274
",bcspwr04.mat,274,10.114564,9.939312,0.175253,0.017327,7.693135,-1.590278,0.793286,6.250045, Inf, Inf, Inf, Inf, NaN,"1
"
bcspwr05.mat,443,1623,10,2,3.663657,1623,1,210.666667,1,443,443,10,10,40.286474,10,40.286474,0,0,1,1,1,1.000015,1.006741,435,435,1,-1,"443
",bcspwr05.mat,443,5.178281,5.338971,0.16069,0.031032,4.660071,-1.864253,0.599952,2.863865, Inf, Inf, Inf, Inf, NaN,"1
"
bcspwr06.mat,1454,5300,13,2,3.645117,5300,1,204.333333,1,1454,1454,13,13,72.801099,13,72.801099,0,0,1,1,1,1.000001,1.00206,1341,1341,1,-1,"1454
",bcspwr06.mat,1454,5.619492,5.74977,0.130278,0.023183,4.948922,-1.712109,0.654044,3.358297, Inf, Inf, Inf, Inf, NaN,"1
"
bcspwr07.mat,1612,5824,13,2,3.612903,5824,1,58.333333,1,1612,1612,13,13,76.315136,13,76.315136,0,0,1,1,1,1.000001,1.001859,1487,1487,1,-1,"1612
",bcspwr07.mat,1612,5.665168,5.85174,0.186572,0.032933,4.886702,-2.02886,0.58482,2.884251, Inf, Inf, Inf, Inf, NaN,"1
"
bcspwr08.mat,1624,6050,14,2,3.725369,6050,1,163,1,1624,1624,14,14,77.781746,14,77.781746,0,0,1,1,1,1.000002,1.001845,1494,1494,1,-1,"1624
",bcspwr08.mat,1624,5.785906,5.876423,0.090517,0.015644,5.163965,-1.905935,0.630916,3.083223, Inf, Inf, Inf, Inf, NaN,"1
"
bcspwr09.mat,1723,6511,15,2,3.778874,6511,1,708,1,1723,1723,15,15,80.690768,15,80.690768,0,0,1,1,1,1.000002,1.00116,1663,1663,1,-1,"1723
",bcspwr09.mat,1723,5.971265,6.151614,0.180349,0.030203,5.273078,-2.354408,0.553504,2.612808, Inf, Inf, Inf, Inf, NaN,"1
"
bcspwr10.mat,5300,21842,14,2,4.121132,21842,1,2125,1,5300,5300,14,14,147.790392,14,147.790392,0,0,1,1,1,1,1.000754,5189,5189,1,-1,"5300
",bcspwr10.mat,5300,6.815356,6.995917,0.180561,0.026493,5.746507,-2.439859,0.575419,2.867345, Inf, Inf, Inf, Inf, NaN,"1
"
bcsstk01.mat,48,400,12,5,8.333333,48615456509,1,12,1,32433076217,32433076217,3570948075,3570948075,7521821564,3570948075,7521821564,0,0,675689087.8,1,1,1.34223E+14,5.47892E+11,35,35,675689087.8,-1,"48
",bcsstk01.mat,48,3015179090,3017205416,2026326.513,0.000672,1858681902,1180004.391,0.999365,2556.944228,1597600.876,1597600.876,1597600.876,1597600.876,9.98E-01,"1
"
bcsstk02.mat,66,4356,66,66,66,859114.6919,1,32.5,1,305063.1555,305063.1555,31515.53058,31515.53058,52871.7062,31515.53058,52871.7062,0,0,4622.169023,1,1,845.450896,114459.0957,65,65,4622.169023,-1,"66
",bcsstk02.mat,66,18225.74862,-14555.54603,3670.202597,0.201375,13806.42182,9539.844668,0.309028,1.525763,12900.16524,12900.16524,12900.16524,12900.16524,1.00E+00,"1
"
bcsstk03.mat,112,640,6,4,5.714286,1.25839E+12,1,3.5,1,9.31755E+11,9.31755E+11,2.11874E+11,2.11874E+11,3.46866E+11,2.11874E+11,3.46866E+11,0,0,8319242829,1,1,3.77943E+14,3.61108E+17,7,7,8319242829,-1,"112
",bcsstk03.mat,112,2.00E+11,1.50E+11,49648900735,0.248574,11346984509,276015551.6,0.975675,543.757746,9414192.865,9495613.58,9414192.865,9495613.58,1.00E+00,"1
"
bcsstk04.mat,132,3648,46,15,27.636364,511794780.1,1,16.375,1,292011414.9,292011414.9,13686490.55,13686490.55,41922467.34,13686490.55,41922467.34,0,0,2212207.689,1,1,132299412.7,346528.2798,47,47,2212207.689,-1,"132
",bcsstk04.mat,132,9660618.314,9344656.339,315961.9753,0.032706,8557426.641,4861.94174,0.999432,1922.000887,5609375.605,5609375.605,5609375.605,5609375.605,1.00E+00,"1
"
bcsstk05.mat,153,2423,24,4,15.836601,428241045.2,1,11.058824,1,157682472.3,157682472.3,8585071.212,8585071.212,22067862.84,8585071.212,22067862.84,0,0,1030604.394,1,1,5161966.172,1087217368,28,28,1030604.394,-1,"153
",bcsstk05.mat,153,6197287.056,-5004732.913,1192554.143,0.192432,4924835.196,4241791.898,0.138694,1.179863,35319.37698,35319.37698,35319.37698,35319.37698,1.00E+00,"1
"
bcsstk06.mat,420,7860,28,2,18.714286,4.10784E+11,1,3.333333,1,2.06459E+11,2.06459E+11,4295243407,4295243407,21277439631,4295243407,21277439631,0,0,491568239.6,1,1,12387044.98,3.17546E+15,47,47,491568239.6,-1,"420
",bcsstk06.mat,420,3486950072,3432323796,54626275.5,0.015666,3476650886,2214254.666,0.999363,1550.10345,12247856.57,12247856.57,12247856.57,12162071.2,1.00E+00,"1
"
bcsstk07.mat,420,7860,28,2,18.714286,4.10784E+11,1,3.333333,1,2.06459E+11,2.06459E+11,4295243407,4295243407,21277439631,4295243407,21277439631,0,0,491568239.6,1,1,12387044.98,3.17546E+15,47,47,491568239.6,-1,"420
",bcsstk07.mat,420,3486950072,3358791790,128158281.6,0.036754,3476650886,7536550.55,0.997832,445.666989,12162071.2,12247856.57,12162071.2,12162071.2,1.00E+00,"1
"
bcsstk08.mat,1074,12960,339,1,12.067039,5.64571E+11,1,3,1,3.79447E+11,3.79447E+11,89548836810,89548836810,1.01139E+11,89548836810,1.01139E+11,0,0,353302467,1,1,71485.35502,2063163343,590,590,353302467,-1,"1074
",bcsstk08.mat,1074,76570338663,76507196787,63141876.3,0.000825,12160693339,371287.0937,0.999969,206059.4028,47262063.2,47262063.2,47262063.2,47262063.2,9.96E-01,"1
"
bcsstk09.mat,1083,18437,23,6,17.024007,50566535742,1,36.6,1,18311300640,18311300640,101268095.6,101268095.6,857340748.5,101268095.6,857340748.5,0,0,16907941.5,1,1,43418065.01,1.60064E+12,62,62,16907941.5,-1,"1083
",bcsstk09.mat,1083,67603036.45,63402325.12,4200711.33,0.062138,66545978.96,2837640.465,0.957358,22.343326,31017.36963,31017.36963,31017.36963,31017.36963,9.99E-01,"1
"
bcsstk10.mat,1086,22070,27,6,20.322284,13884180389,1,14.5,1,4604150455,4604150455,52137802.53,52137802.53,297357857.8,52137802.53,297357857.8,0,0,4239549.222,1,1,6758.869877,31035013987,37,37,4239549.222,-1,"1086
",bcsstk10.mat,1086,44743055.92,38119541.13,6623514.781,0.148034,42890423.34,64255.46835,0.998502,593.249759,1318823.903,1318823.903,1318823.903,1318823.903,1.00E+00,"1
"
bcsstk11.mat,1473,34241,33,2,23.245757,1.18748E+11,1,28,1,61738908390,61738908390,741314969.3,741314969.3,4665459844,741314969.3,4665459844,0,0,41913719.21,1,1,169917188,13496755204,650,650,41913719.21,-1,"1473
",bcsstk11.mat,1473,655606315.5,650296507.9,5309807.631,0.008099,655059091,-373632.7401,0.99943,1740.46982,525024386.2,525024386.2,525024387.6,525024387.6,1.00E+00,"1
"
bcsstk12.mat,1473,34241,33,2,23.245757,1.18748E+11,1,28,1,61738908390,61738908390,741314969.3,741314969.3,4665459844,741314969.3,4665459844,0,0,41913719.21,1,1,169917188,13496755204,650,650,41913719.21,-1,"1473
",bcsstk12.mat,1473,655606315.5,651527660.3,4078655.192,0.006221,653871815.9,-1849001.751,0.997172,352.367249,525024387.6,525024386.2,525024386.2,525024386.2,1.00E+00,"1
"
bcsstk13.mat,2003,83883,95,5,41.878682,2.4256E+14,1,87.8,1,6.65102E+13,6.65102E+13,5.15965E+12,5.15965E+12,7.53639E+12,5.15965E+12,7.53639E+12,0,0,33205291103,1,1,12176739.69,1.15606E+15,1250,1250,33205291103,-1,"2003
",bcsstk13.mat,2003,3.11E+12,2.43E+12,6.88E+11,0.220741,1.61E+12,1517078.429,0.999999,1599947.328,45677053336,45677053336,45697659561,45697659561,1.00E+00,"1
"
bcsstk14.mat,1806,63454,48,1,35.135105,2.04519E+12,1,12.117647,1,1.14694E+12,1.14694E+12,13100409790,13100409790,64695572616,13100409790,64695572616,0,0,635073898.6,1,1,1.04122E+11,3995310231,161,161,635073898.6,-1,"1806
",bcsstk14.mat,1806,11923221333,12156303631,233082298.3,0.019549,10396995393,-2219443.966,0.999787,5477.184293,13100409790,13100409790,13100409790,13100409790,1.00E+00,"1
"
bcsstk15.mat,3948,117816,44,1,29.841945,2.15364E+12,1,42.785714,1,1.15026E+12,1.15026E+12,7966070846,7966070846,57007732107,7966070846,57007732107,0,0,291352197.3,1,1,211947460,25005296012,437,437,291352197.3,-1,"3948
",bcsstk15.mat,3948,6538182202,-5666130786,872051415.6,0.133378,6058962979,4871731684,0.195946,1.163063,7966070846,7966070846,7966070846,7966070846,1.00E+00,"1
"
bcsstk16.mat,4884,290378,81,1,59.454955,1.18307E+13,1,70.4,1,3.41106E+12,3.41106E+12,7008379366,7008379366,60060287710,7008379366,60060287710,0,0,698414585.1,1,1,1,2.53516E+13,140,140,698414585.1,-1,"4884
",bcsstk16.mat,4884,4943165634,4396543315,546622318.8,0.110581,3461682320,1,1,4396543315,7008379366,7008379366,7008379366,7008379366,3.73E-01,"1
"
bcsstk18.mat,11948,149090,49,1,12.478239,1.01489E+13,1,6.909091,1,6.83071E+12,6.83071E+12,51260429098,51260429098,2.36354E+11,51260429098,2.36354E+11,0,0,571702847.8,1,1,51280074.91,4540916444,1243,1243,571702847.8,-1,"11948
",bcsstk18.mat,11948,42951979693,33703188084,9248791609,0.215329,26364638359,-4911669.592,0.999814,6861.859792,6.49E+11,6.49E+11,6.49E+11,6.49E+11,1.00E+00,"1
"
bcsstk19.mat,817,6853,11,2,8.388005,1.56615E+16,1,67.9,1,9.58899E+15,9.58899E+15,2.25823E+14,2.25823E+14,9.62436E+14,2.25823E+14,9.62436E+14,0,0,1.17368E+13,1,1,2.283E+22,4.08928E+15,567,567,1.17368E+13,-1,"817
",bcsstk19.mat,817,1.92E+14,1.91E+14,1.26E+12,0.006548,1.91E+14,-3.70E+11,0.998064,516.015294,2.81E+11,2.80E+11,2.81E+11,2.81E+11,1.00E+00,"1
"
bcsstk20.mat,485,3135,11,2,6.463918,1.47904E+17,1,2.5,1,9.70147E+16,9.70147E+16,1.45852E+16,1.45852E+16,2.91835E+16,1.45852E+16,2.91835E+16,0,0,2.0003E+14,1,1,6.97402E+19,3.87789E+18,20,20,2.0003E+14,-1,"485
",bcsstk20.mat,485,1.26E+16,1.06E+16,1.99E+15,0.157562,1.07E+16,-2.30E+12,0.999785,4628.623689,7.48E+12,7.48E+12,7.48E+12,7.48E+12,1.00E+00,"1
"
bcsstk21.mat,3600,26600,9,4,7.388889,2.51174E+11,1,62.75,1,99848744640,99848744640,156594200,156594200,2958963704,156594200,2958963704,0,0,27735762.4,1,1,151394484.2,1.42529E+12,125,125,27735762.4,-1,"3600
",bcsstk21.mat,3600,127314024.4,115779724.1,11534300.35,0.090597,126831698.7,36731.02161,0.99971,3152.096485,44970623.08,44970623.08,44970623.08,44970623.08,1.00E+00,"1
"
bcsstk22.mat,138,696,8,2,5.043478,237093241.8,1,2,1,131634775.8,131634775.8,6801727.542,6801727.542,20611666.81,6801727.542,20611666.81,0,0,953875.1868,1,1,1756.283153,3903795152,111,111,953875.1868,-1,"138
",bcsstk22.mat,138,5850118.757,5401120.519,448998.2381,0.07675,4881146.561,22107.73364,0.995471,244.3091,166809.0808,166809.0808,166809.0808,166809.0808,9.99E-01,"1
"
bcsstk23.mat,3134,45178,31,2,14.415444,2.34558E+18,1,135.75,1,1.55936E+18,1.55936E+18,3.12337E+16,3.12337E+16,9.11114E+16,3.12337E+16,9.11114E+16,0,0,4.97562E+14,1,1,3.9769E+13,9.3859E+21,449,449,4.97562E+14,-1,"3134
",bcsstk23.mat,3134,2.26E+16,2.25E+16,1.22E+14,0.005402,1.69E+16,-4.07E+12,0.99976,5521.174264,6.94E+12,6.94E+12,6.94E+12,5.97E+12,1.00E+00,"1
"
bcsstk26.mat,1922,30336,33,3,15.783559,9.43617E+12,1,8,1,3.30133E+12,3.30133E+12,2.28047E+11,2.28047E+11,3.95417E+11,2.28047E+11,3.95417E+11,0,0,1717655822,1,1,1.5527E+12,8.18618E+12,233,233,1717655822,-1,"1922
",bcsstk26.mat,1922,1.58E+11,1.59E+11,528497622.3,0.003339,84345820957,-658683822,0.992191,241.089338,439058176.5,227719107.8,439058176.5,439058176.5,1.00E+00,"1
"
bcsstk27.mat,1224,56126,54,15,45.854575,1140346262,1,15,1,389154304.5,389154304.5,4307014.918,4307014.918,20686516.59,4307014.918,20686516.59,0,0,317936.5233,1,1,4040.314314,157033.2049,56,56,317936.5233,-1,"1224
",bcsstk27.mat,1224,3465059.451,2632854.368,832205.0829,0.240171,2953626.828,-3129.439765,0.99894,841.318116,77097.47658,77097.47658,77097.47658,47522.14741,9.89E-01,"1
"
bcsstk29.mat,13992,619488,71,5,44.274443,619488,1,5.4,1,13992,13992,71,71,787.0756,71,787.0756,0,0,1,1,1,1,1.000714,1157,1157,1,-1,"13992
",bcsstk29.mat,13992,51.737015,51.463834,0.273181,0.00528,50.937103,-0.268935,0.99472,191.361378, Inf, Inf, Inf, Inf, NaN,"1
"
bcsstk33.mat,8738,591904,141,20,67.739071,591904,1,103.6,1,8738,8738,141,141,769.352975,141,769.352975,0,0,1,1,1,1.000002,1.002284,932,932,1,-1,"8738
",bcsstk33.mat,8738,75.827267,76.841117,1.01385,0.013371,70.132083,-14.511703,0.79308,5.295114, Inf, Inf, Inf, Inf, NaN,"1
"
