@relation 'petsc_data-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.unsupervised.attribute.Remove-R2,4-7,9,11-15,17-20,22-28-weka.filters.unsupervised.attribute.Remove-R2,4'

@attribute ' MinNonzerosPerRow' numeric
@attribute ' lowerBandwidth' numeric
@attribute ' ColumnVariance' numeric
@attribute ' DiagonalAverage' numeric
@attribute ' DiagonalNonZeros' numeric
@attribute solver {89565283,8793455,90197667,49598909,91036839,45869639,45869638,45869637,47942867,89269802,89269803,89269801,89269804,59072883,59072882,59072881,7285381,7285384,59072884,49598911,49598910,49598912,30870721,36025723,36025722,53302993,30870720,64278029,36025724,44526267,8793454,8793456,8793453,17734818,32168839,32168838,57331597,95762352,57331599,57331598,32168837,88865078,88865079,49834417,49834419,49834418,88865076,88865077,11256942,11256943,11256941,42851841,11256944,31459546,17887723,91845162,53362206,95762355,12321508,75830644,57331600,43373444,95762353,43373441,43373442,43373443,91068411,91068410,5890861,85483012,5890863,5890862,18868444,18868441,18868443,18868442,91068408,47942864,47942865,47942866,91068409,8520536,5890860,82456576,29030069,95762354,90783920,99720138,29030071,29030070,29030072,85490469,30870723,30870722,26415435,26415434,26415433,26415432,13323659,45869640,36564233,68908713,7285382,36564232,7285383,75830645,36564234,81986705,29553941,29553943,29553942,69654761,29553944,69654763,69654762,32874609,32168840,90197664,90197665,90197666,69654760,37052870,37052871,19932321,19932323,19932322,19932324,80361466,80361467,80361464,80361465,49834420,1216556,38678404,38678401,38678402,38678403,32874611,32874610,32874612,44114477,44114476,44114479,44114478,36564235,36025721,75830647,75830646,85490471,85490470,85490472,18524981,37052869,37052868}
@attribute class {good,bad}

@data
1,177,268741.9886,821.680784,171,64278029,bad
1,177,268741.9886,821.680784,171,44526267,bad
1,177,268741.9886,821.680784,171,17734818,bad
1,177,268741.9886,821.680784,171,95762352,bad
1,177,268741.9886,821.680784,171,49834417,bad
1,177,268741.9886,821.680784,171,49834419,bad
1,177,268741.9886,821.680784,171,49834418,bad
1,177,268741.9886,821.680784,171,11256942,bad
1,177,268741.9886,821.680784,171,11256943,bad
1,177,268741.9886,821.680784,171,11256941,bad
1,177,268741.9886,821.680784,171,42851841,bad
1,177,268741.9886,821.680784,171,11256944,bad
1,177,268741.9886,821.680784,171,31459546,bad
1,177,268741.9886,821.680784,171,17887723,bad
1,177,268741.9886,821.680784,171,91845162,bad
1,177,268741.9886,821.680784,171,53362206,bad
1,177,268741.9886,821.680784,171,95762355,bad
1,177,268741.9886,821.680784,171,12321508,bad
1,177,268741.9886,821.680784,171,75830644,bad
1,177,268741.9886,821.680784,171,95762353,bad
1,177,268741.9886,821.680784,171,85483012,bad
1,177,268741.9886,821.680784,171,47942864,bad
1,177,268741.9886,821.680784,171,47942865,bad
1,177,268741.9886,821.680784,171,47942866,bad
1,177,268741.9886,821.680784,171,8520536,bad
1,177,268741.9886,821.680784,171,82456576,bad
1,177,268741.9886,821.680784,171,95762354,bad
1,177,268741.9886,821.680784,171,90783920,bad
1,177,268741.9886,821.680784,171,99720138,bad
1,177,268741.9886,821.680784,171,30870723,bad
1,177,268741.9886,821.680784,171,30870722,bad
1,177,268741.9886,821.680784,171,13323659,bad
1,177,268741.9886,821.680784,171,45869640,bad
1,177,268741.9886,821.680784,171,36564233,bad
1,177,268741.9886,821.680784,171,68908713,bad
1,177,268741.9886,821.680784,171,36564232,bad
1,177,268741.9886,821.680784,171,75830645,bad
1,177,268741.9886,821.680784,171,36564234,bad
1,177,268741.9886,821.680784,171,81986705,bad
1,177,268741.9886,821.680784,171,37052870,good
1,177,268741.9886,821.680784,171,37052871,bad
1,177,268741.9886,821.680784,171,80361466,bad
1,177,268741.9886,821.680784,171,80361467,bad
1,177,268741.9886,821.680784,171,80361464,bad
1,177,268741.9886,821.680784,171,80361465,bad
1,177,268741.9886,821.680784,171,49834420,bad
1,177,268741.9886,821.680784,171,1216556,bad
1,177,268741.9886,821.680784,171,36564235,bad
1,177,268741.9886,821.680784,171,75830647,good
1,177,268741.9886,821.680784,171,75830646,bad
1,177,268741.9886,821.680784,171,18524981,bad
1,177,268741.9886,821.680784,171,37052869,bad
1,177,268741.9886,821.680784,171,37052868,good
1,329,92861693.2,30362.07505,366,89565283,good
1,329,92861693.2,30362.07505,366,91036839,good
1,329,92861693.2,30362.07505,366,45869639,good
1,329,92861693.2,30362.07505,366,45869638,good
1,329,92861693.2,30362.07505,366,45869637,good
1,329,92861693.2,30362.07505,366,47942867,good
1,329,92861693.2,30362.07505,366,89269802,good
1,329,92861693.2,30362.07505,366,89269803,good
1,329,92861693.2,30362.07505,366,89269801,good
1,329,92861693.2,30362.07505,366,89269804,good
1,329,92861693.2,30362.07505,366,30870721,good
1,329,92861693.2,30362.07505,366,53302993,good
1,329,92861693.2,30362.07505,366,30870720,good
1,329,92861693.2,30362.07505,366,64278029,good
1,329,92861693.2,30362.07505,366,44526267,good
1,329,92861693.2,30362.07505,366,17734818,good
1,329,92861693.2,30362.07505,366,95762352,good
1,329,92861693.2,30362.07505,366,49834417,good
1,329,92861693.2,30362.07505,366,49834419,good
1,329,92861693.2,30362.07505,366,49834418,good
1,329,92861693.2,30362.07505,366,11256942,good
1,329,92861693.2,30362.07505,366,11256943,good
1,329,92861693.2,30362.07505,366,11256941,good
1,329,92861693.2,30362.07505,366,42851841,good
1,329,92861693.2,30362.07505,366,11256944,good
1,329,92861693.2,30362.07505,366,31459546,good
1,329,92861693.2,30362.07505,366,17887723,good
1,329,92861693.2,30362.07505,366,91845162,good
1,329,92861693.2,30362.07505,366,53362206,good
1,329,92861693.2,30362.07505,366,95762355,good
1,329,92861693.2,30362.07505,366,12321508,good
1,329,92861693.2,30362.07505,366,75830644,good
1,329,92861693.2,30362.07505,366,95762353,good
1,329,92861693.2,30362.07505,366,85483012,good
1,329,92861693.2,30362.07505,366,47942864,good
1,329,92861693.2,30362.07505,366,47942865,good
1,329,92861693.2,30362.07505,366,47942866,good
1,329,92861693.2,30362.07505,366,8520536,good
1,329,92861693.2,30362.07505,366,82456576,good
1,329,92861693.2,30362.07505,366,95762354,good
1,329,92861693.2,30362.07505,366,90783920,good
1,329,92861693.2,30362.07505,366,99720138,good
1,329,92861693.2,30362.07505,366,30870723,good
1,329,92861693.2,30362.07505,366,30870722,good
1,329,92861693.2,30362.07505,366,13323659,good
1,329,92861693.2,30362.07505,366,45869640,good
1,329,92861693.2,30362.07505,366,36564233,good
1,329,92861693.2,30362.07505,366,68908713,good
1,329,92861693.2,30362.07505,366,36564232,good
1,329,92861693.2,30362.07505,366,75830645,good
1,329,92861693.2,30362.07505,366,36564234,good
1,329,92861693.2,30362.07505,366,81986705,good
1,329,92861693.2,30362.07505,366,37052870,good
1,329,92861693.2,30362.07505,366,37052871,good
1,329,92861693.2,30362.07505,366,80361466,good
1,329,92861693.2,30362.07505,366,80361467,good
1,329,92861693.2,30362.07505,366,80361464,good
1,329,92861693.2,30362.07505,366,80361465,good
1,329,92861693.2,30362.07505,366,49834420,good
1,329,92861693.2,30362.07505,366,1216556,good
1,329,92861693.2,30362.07505,366,36564235,good
1,329,92861693.2,30362.07505,366,75830647,good
1,329,92861693.2,30362.07505,366,75830646,good
1,329,92861693.2,30362.07505,366,18524981,good
1,329,92861693.2,30362.07505,366,37052869,good
1,329,92861693.2,30362.07505,366,37052868,good
1,167,129.273071,2.828952,8,89565283,good
1,167,129.273071,2.828952,8,91036839,good
1,167,129.273071,2.828952,8,45869639,good
1,167,129.273071,2.828952,8,45869638,good
1,167,129.273071,2.828952,8,45869637,good
1,167,129.273071,2.828952,8,47942867,good
1,167,129.273071,2.828952,8,89269802,good
1,167,129.273071,2.828952,8,89269803,good
1,167,129.273071,2.828952,8,89269801,good
1,167,129.273071,2.828952,8,89269804,good
1,167,129.273071,2.828952,8,30870721,good
1,167,129.273071,2.828952,8,53302993,good
1,167,129.273071,2.828952,8,30870720,good
1,167,129.273071,2.828952,8,64278029,good
1,167,129.273071,2.828952,8,44526267,good
1,167,129.273071,2.828952,8,17734818,good
1,167,129.273071,2.828952,8,95762352,good
1,167,129.273071,2.828952,8,49834417,good
1,167,129.273071,2.828952,8,49834419,good
1,167,129.273071,2.828952,8,49834418,good
1,167,129.273071,2.828952,8,11256942,good
1,167,129.273071,2.828952,8,11256943,good
1,167,129.273071,2.828952,8,11256941,good
1,167,129.273071,2.828952,8,42851841,good
1,167,129.273071,2.828952,8,11256944,good
1,167,129.273071,2.828952,8,31459546,good
1,167,129.273071,2.828952,8,17887723,good
1,167,129.273071,2.828952,8,91845162,good
1,167,129.273071,2.828952,8,53362206,good
1,167,129.273071,2.828952,8,95762355,good
1,167,129.273071,2.828952,8,12321508,good
1,167,129.273071,2.828952,8,75830644,good
1,167,129.273071,2.828952,8,95762353,good
1,167,129.273071,2.828952,8,85483012,good
1,167,129.273071,2.828952,8,47942864,good
1,167,129.273071,2.828952,8,47942865,good
1,167,129.273071,2.828952,8,47942866,good
1,167,129.273071,2.828952,8,8520536,good
1,167,129.273071,2.828952,8,82456576,good
1,167,129.273071,2.828952,8,95762354,good
1,167,129.273071,2.828952,8,90783920,good
1,167,129.273071,2.828952,8,99720138,good
1,167,129.273071,2.828952,8,30870723,good
1,167,129.273071,2.828952,8,30870722,good
1,167,129.273071,2.828952,8,13323659,good
1,167,129.273071,2.828952,8,45869640,good
1,167,129.273071,2.828952,8,36564233,good
1,167,129.273071,2.828952,8,68908713,good
1,167,129.273071,2.828952,8,36564232,good
1,167,129.273071,2.828952,8,75830645,good
1,167,129.273071,2.828952,8,36564234,good
1,167,129.273071,2.828952,8,81986705,good
1,167,129.273071,2.828952,8,37052870,good
1,167,129.273071,2.828952,8,37052871,good
1,167,129.273071,2.828952,8,80361466,good
1,167,129.273071,2.828952,8,80361467,good
1,167,129.273071,2.828952,8,80361464,good
1,167,129.273071,2.828952,8,80361465,good
1,167,129.273071,2.828952,8,49834420,good
1,167,129.273071,2.828952,8,1216556,good
1,167,129.273071,2.828952,8,36564235,good
1,167,129.273071,2.828952,8,75830647,good
1,167,129.273071,2.828952,8,75830646,good
1,167,129.273071,2.828952,8,18524981,good
1,167,129.273071,2.828952,8,37052869,good
1,167,129.273071,2.828952,8,37052868,good
1,329,92861650.28,30361.99953,366,89565283,good
1,329,92861650.28,30361.99953,366,91036839,good
1,329,92861650.28,30361.99953,366,45869639,good
1,329,92861650.28,30361.99953,366,45869638,good
1,329,92861650.28,30361.99953,366,45869637,good
1,329,92861650.28,30361.99953,366,47942867,good
1,329,92861650.28,30361.99953,366,89269802,good
1,329,92861650.28,30361.99953,366,89269803,good
1,329,92861650.28,30361.99953,366,89269801,good
1,329,92861650.28,30361.99953,366,89269804,good
1,329,92861650.28,30361.99953,366,30870721,good
1,329,92861650.28,30361.99953,366,53302993,good
1,329,92861650.28,30361.99953,366,30870720,good
1,329,92861650.28,30361.99953,366,64278029,good
1,329,92861650.28,30361.99953,366,44526267,good
1,329,92861650.28,30361.99953,366,17734818,good
1,329,92861650.28,30361.99953,366,95762352,good
1,329,92861650.28,30361.99953,366,49834417,good
1,329,92861650.28,30361.99953,366,49834419,good
1,329,92861650.28,30361.99953,366,49834418,good
1,329,92861650.28,30361.99953,366,11256942,good
1,329,92861650.28,30361.99953,366,11256943,good
1,329,92861650.28,30361.99953,366,11256941,good
1,329,92861650.28,30361.99953,366,42851841,good
1,329,92861650.28,30361.99953,366,11256944,good
1,329,92861650.28,30361.99953,366,31459546,good
1,329,92861650.28,30361.99953,366,17887723,good
1,329,92861650.28,30361.99953,366,91845162,good
1,329,92861650.28,30361.99953,366,53362206,good
1,329,92861650.28,30361.99953,366,95762355,good
1,329,92861650.28,30361.99953,366,12321508,good
1,329,92861650.28,30361.99953,366,75830644,good
1,329,92861650.28,30361.99953,366,95762353,good
1,329,92861650.28,30361.99953,366,85483012,good
1,329,92861650.28,30361.99953,366,47942864,good
1,329,92861650.28,30361.99953,366,47942865,good
1,329,92861650.28,30361.99953,366,47942866,good
1,329,92861650.28,30361.99953,366,8520536,good
1,329,92861650.28,30361.99953,366,82456576,good
1,329,92861650.28,30361.99953,366,95762354,good
1,329,92861650.28,30361.99953,366,90783920,good
1,329,92861650.28,30361.99953,366,99720138,good
1,329,92861650.28,30361.99953,366,30870723,good
1,329,92861650.28,30361.99953,366,30870722,good
1,329,92861650.28,30361.99953,366,13323659,good
1,329,92861650.28,30361.99953,366,45869640,good
1,329,92861650.28,30361.99953,366,36564233,good
1,329,92861650.28,30361.99953,366,68908713,good
1,329,92861650.28,30361.99953,366,36564232,good
1,329,92861650.28,30361.99953,366,75830645,good
1,329,92861650.28,30361.99953,366,36564234,good
1,329,92861650.28,30361.99953,366,81986705,good
1,329,92861650.28,30361.99953,366,37052870,good
1,329,92861650.28,30361.99953,366,37052871,good
1,329,92861650.28,30361.99953,366,80361466,good
1,329,92861650.28,30361.99953,366,80361467,good
1,329,92861650.28,30361.99953,366,80361464,good
1,329,92861650.28,30361.99953,366,80361465,good
1,329,92861650.28,30361.99953,366,49834420,good
1,329,92861650.28,30361.99953,366,1216556,good
1,329,92861650.28,30361.99953,366,36564235,good
1,329,92861650.28,30361.99953,366,75830647,good
1,329,92861650.28,30361.99953,366,75830646,good
1,329,92861650.28,30361.99953,366,18524981,good
1,329,92861650.28,30361.99953,366,37052869,good
1,329,92861650.28,30361.99953,366,37052868,good
1,1763,0.000006,0.002554,1801,89565283,good
1,1763,0.000006,0.002554,1801,91036839,good
1,1763,0.000006,0.002554,1801,45869639,good
1,1763,0.000006,0.002554,1801,45869638,good
1,1763,0.000006,0.002554,1801,45869637,good
1,1763,0.000006,0.002554,1801,47942867,good
1,1763,0.000006,0.002554,1801,89269802,good
1,1763,0.000006,0.002554,1801,89269803,good
1,1763,0.000006,0.002554,1801,89269801,good
1,1763,0.000006,0.002554,1801,89269804,good
1,1763,0.000006,0.002554,1801,30870721,good
1,1763,0.000006,0.002554,1801,53302993,good
1,1763,0.000006,0.002554,1801,30870720,good
1,1763,0.000006,0.002554,1801,64278029,good
1,1763,0.000006,0.002554,1801,44526267,good
1,1763,0.000006,0.002554,1801,17734818,good
1,1763,0.000006,0.002554,1801,95762352,good
1,1763,0.000006,0.002554,1801,49834417,good
1,1763,0.000006,0.002554,1801,49834419,good
1,1763,0.000006,0.002554,1801,49834418,good
1,1763,0.000006,0.002554,1801,11256942,good
1,1763,0.000006,0.002554,1801,11256943,good
1,1763,0.000006,0.002554,1801,11256941,good
1,1763,0.000006,0.002554,1801,42851841,good
1,1763,0.000006,0.002554,1801,11256944,good
1,1763,0.000006,0.002554,1801,31459546,good
1,1763,0.000006,0.002554,1801,17887723,good
1,1763,0.000006,0.002554,1801,91845162,good
1,1763,0.000006,0.002554,1801,53362206,good
1,1763,0.000006,0.002554,1801,95762355,good
1,1763,0.000006,0.002554,1801,12321508,good
1,1763,0.000006,0.002554,1801,75830644,good
1,1763,0.000006,0.002554,1801,95762353,good
1,1763,0.000006,0.002554,1801,85483012,good
1,1763,0.000006,0.002554,1801,47942864,good
1,1763,0.000006,0.002554,1801,47942865,good
1,1763,0.000006,0.002554,1801,47942866,good
1,1763,0.000006,0.002554,1801,8520536,good
1,1763,0.000006,0.002554,1801,82456576,good
1,1763,0.000006,0.002554,1801,95762354,good
1,1763,0.000006,0.002554,1801,90783920,good
1,1763,0.000006,0.002554,1801,99720138,good
1,1763,0.000006,0.002554,1801,30870723,good
1,1763,0.000006,0.002554,1801,30870722,good
1,1763,0.000006,0.002554,1801,13323659,good
1,1763,0.000006,0.002554,1801,45869640,good
1,1763,0.000006,0.002554,1801,36564233,good
1,1763,0.000006,0.002554,1801,68908713,good
1,1763,0.000006,0.002554,1801,36564232,good
1,1763,0.000006,0.002554,1801,75830645,good
1,1763,0.000006,0.002554,1801,36564234,good
1,1763,0.000006,0.002554,1801,81986705,good
1,1763,0.000006,0.002554,1801,37052870,good
1,1763,0.000006,0.002554,1801,37052871,good
1,1763,0.000006,0.002554,1801,80361466,good
1,1763,0.000006,0.002554,1801,80361467,good
1,1763,0.000006,0.002554,1801,80361464,good
1,1763,0.000006,0.002554,1801,80361465,good
1,1763,0.000006,0.002554,1801,49834420,good
1,1763,0.000006,0.002554,1801,1216556,good
1,1763,0.000006,0.002554,1801,36564235,good
1,1763,0.000006,0.002554,1801,75830647,good
1,1763,0.000006,0.002554,1801,75830646,good
1,1763,0.000006,0.002554,1801,18524981,good
1,1763,0.000006,0.002554,1801,37052869,good
1,1763,0.000006,0.002554,1801,37052868,good
1,804,1.879983,0.001955,5,89565283,good
1,804,1.879983,0.001955,5,91036839,good
1,804,1.879983,0.001955,5,45869639,good
1,804,1.879983,0.001955,5,45869638,good
1,804,1.879983,0.001955,5,45869637,good
1,804,1.879983,0.001955,5,47942867,good
1,804,1.879983,0.001955,5,89269802,good
1,804,1.879983,0.001955,5,89269803,good
1,804,1.879983,0.001955,5,89269801,good
1,804,1.879983,0.001955,5,89269804,good
1,804,1.879983,0.001955,5,30870721,good
1,804,1.879983,0.001955,5,53302993,good
1,804,1.879983,0.001955,5,30870720,good
1,804,1.879983,0.001955,5,64278029,good
1,804,1.879983,0.001955,5,44526267,good
1,804,1.879983,0.001955,5,17734818,good
1,804,1.879983,0.001955,5,95762352,good
1,804,1.879983,0.001955,5,49834417,good
1,804,1.879983,0.001955,5,49834419,good
1,804,1.879983,0.001955,5,49834418,good
1,804,1.879983,0.001955,5,11256942,good
1,804,1.879983,0.001955,5,11256943,good
1,804,1.879983,0.001955,5,11256941,good
1,804,1.879983,0.001955,5,42851841,good
1,804,1.879983,0.001955,5,11256944,good
1,804,1.879983,0.001955,5,31459546,good
1,804,1.879983,0.001955,5,17887723,good
1,804,1.879983,0.001955,5,91845162,good
1,804,1.879983,0.001955,5,53362206,good
1,804,1.879983,0.001955,5,95762355,good
1,804,1.879983,0.001955,5,12321508,good
1,804,1.879983,0.001955,5,75830644,good
1,804,1.879983,0.001955,5,95762353,good
1,804,1.879983,0.001955,5,85483012,good
1,804,1.879983,0.001955,5,47942864,good
1,804,1.879983,0.001955,5,47942865,good
1,804,1.879983,0.001955,5,47942866,good
1,804,1.879983,0.001955,5,8520536,good
1,804,1.879983,0.001955,5,82456576,good
1,804,1.879983,0.001955,5,95762354,good
1,804,1.879983,0.001955,5,90783920,good
1,804,1.879983,0.001955,5,99720138,good
1,804,1.879983,0.001955,5,30870723,good
1,804,1.879983,0.001955,5,30870722,good
1,804,1.879983,0.001955,5,13323659,good
1,804,1.879983,0.001955,5,45869640,good
1,804,1.879983,0.001955,5,36564233,good
1,804,1.879983,0.001955,5,68908713,good
1,804,1.879983,0.001955,5,36564232,good
1,804,1.879983,0.001955,5,75830645,good
1,804,1.879983,0.001955,5,36564234,good
1,804,1.879983,0.001955,5,81986705,good
1,804,1.879983,0.001955,5,37052870,good
1,804,1.879983,0.001955,5,37052871,good
1,804,1.879983,0.001955,5,80361466,good
1,804,1.879983,0.001955,5,80361467,good
1,804,1.879983,0.001955,5,80361464,good
1,804,1.879983,0.001955,5,80361465,good
1,804,1.879983,0.001955,5,49834420,good
1,804,1.879983,0.001955,5,1216556,good
1,804,1.879983,0.001955,5,36564235,good
1,804,1.879983,0.001955,5,75830647,good
1,804,1.879983,0.001955,5,75830646,good
1,804,1.879983,0.001955,5,18524981,good
1,804,1.879983,0.001955,5,37052869,good
1,804,1.879983,0.001955,5,37052868,good
1,864,0.000254,0.264865,1136,89565283,good
1,864,0.000254,0.264865,1136,91036839,good
1,864,0.000254,0.264865,1136,45869639,good
1,864,0.000254,0.264865,1136,45869638,good
1,864,0.000254,0.264865,1136,45869637,good
1,864,0.000254,0.264865,1136,47942867,good
1,864,0.000254,0.264865,1136,89269802,good
1,864,0.000254,0.264865,1136,89269803,good
1,864,0.000254,0.264865,1136,89269801,good
1,864,0.000254,0.264865,1136,89269804,good
1,864,0.000254,0.264865,1136,30870721,good
1,864,0.000254,0.264865,1136,53302993,good
1,864,0.000254,0.264865,1136,30870720,good
1,864,0.000254,0.264865,1136,64278029,good
1,864,0.000254,0.264865,1136,44526267,good
1,864,0.000254,0.264865,1136,17734818,good
1,864,0.000254,0.264865,1136,95762352,good
1,864,0.000254,0.264865,1136,49834417,good
1,864,0.000254,0.264865,1136,49834419,good
1,864,0.000254,0.264865,1136,49834418,good
1,864,0.000254,0.264865,1136,11256942,good
1,864,0.000254,0.264865,1136,11256943,good
1,864,0.000254,0.264865,1136,11256941,good
1,864,0.000254,0.264865,1136,42851841,good
1,864,0.000254,0.264865,1136,11256944,good
1,864,0.000254,0.264865,1136,31459546,good
1,864,0.000254,0.264865,1136,17887723,good
1,864,0.000254,0.264865,1136,91845162,good
1,864,0.000254,0.264865,1136,53362206,good
1,864,0.000254,0.264865,1136,95762355,good
1,864,0.000254,0.264865,1136,12321508,good
1,864,0.000254,0.264865,1136,75830644,good
1,864,0.000254,0.264865,1136,95762353,good
1,864,0.000254,0.264865,1136,85483012,good
1,864,0.000254,0.264865,1136,47942864,good
1,864,0.000254,0.264865,1136,47942865,good
1,864,0.000254,0.264865,1136,47942866,good
1,864,0.000254,0.264865,1136,8520536,good
1,864,0.000254,0.264865,1136,82456576,good
1,864,0.000254,0.264865,1136,95762354,good
1,864,0.000254,0.264865,1136,90783920,good
1,864,0.000254,0.264865,1136,99720138,good
1,864,0.000254,0.264865,1136,30870723,good
1,864,0.000254,0.264865,1136,30870722,good
1,864,0.000254,0.264865,1136,13323659,good
1,864,0.000254,0.264865,1136,45869640,good
1,864,0.000254,0.264865,1136,36564233,good
1,864,0.000254,0.264865,1136,68908713,good
1,864,0.000254,0.264865,1136,36564232,good
1,864,0.000254,0.264865,1136,75830645,good
1,864,0.000254,0.264865,1136,36564234,good
1,864,0.000254,0.264865,1136,81986705,good
1,864,0.000254,0.264865,1136,37052870,good
1,864,0.000254,0.264865,1136,37052871,good
1,864,0.000254,0.264865,1136,80361466,good
1,864,0.000254,0.264865,1136,80361467,good
1,864,0.000254,0.264865,1136,80361464,good
1,864,0.000254,0.264865,1136,80361465,good
1,864,0.000254,0.264865,1136,49834420,good
1,864,0.000254,0.264865,1136,1216556,good
1,864,0.000254,0.264865,1136,36564235,good
1,864,0.000254,0.264865,1136,75830647,good
1,864,0.000254,0.264865,1136,75830646,good
1,864,0.000254,0.264865,1136,18524981,good
1,864,0.000254,0.264865,1136,37052869,good
1,864,0.000254,0.264865,1136,37052868,good
1,3594,0.000737,0.008975,90,89565283,good
1,3594,0.000737,0.008975,90,91036839,good
1,3594,0.000737,0.008975,90,45869639,good
1,3594,0.000737,0.008975,90,45869638,good
1,3594,0.000737,0.008975,90,45869637,good
1,3594,0.000737,0.008975,90,47942867,good
1,3594,0.000737,0.008975,90,89269802,good
1,3594,0.000737,0.008975,90,89269803,good
1,3594,0.000737,0.008975,90,89269801,good
1,3594,0.000737,0.008975,90,89269804,good
1,3594,0.000737,0.008975,90,30870721,good
1,3594,0.000737,0.008975,90,53302993,good
1,3594,0.000737,0.008975,90,30870720,good
1,3594,0.000737,0.008975,90,64278029,good
1,3594,0.000737,0.008975,90,44526267,good
1,3594,0.000737,0.008975,90,17734818,good
1,3594,0.000737,0.008975,90,95762352,good
1,3594,0.000737,0.008975,90,49834417,good
1,3594,0.000737,0.008975,90,49834419,good
1,3594,0.000737,0.008975,90,49834418,good
1,3594,0.000737,0.008975,90,11256942,good
1,3594,0.000737,0.008975,90,11256943,good
1,3594,0.000737,0.008975,90,11256941,good
1,3594,0.000737,0.008975,90,42851841,good
1,3594,0.000737,0.008975,90,11256944,good
1,3594,0.000737,0.008975,90,31459546,good
1,3594,0.000737,0.008975,90,17887723,good
1,3594,0.000737,0.008975,90,91845162,good
1,3594,0.000737,0.008975,90,53362206,good
1,3594,0.000737,0.008975,90,95762355,good
1,3594,0.000737,0.008975,90,12321508,good
1,3594,0.000737,0.008975,90,75830644,good
1,3594,0.000737,0.008975,90,95762353,good
1,3594,0.000737,0.008975,90,85483012,good
1,3594,0.000737,0.008975,90,47942864,good
1,3594,0.000737,0.008975,90,47942865,good
1,3594,0.000737,0.008975,90,47942866,good
1,3594,0.000737,0.008975,90,8520536,good
1,3594,0.000737,0.008975,90,82456576,good
1,3594,0.000737,0.008975,90,95762354,good
1,3594,0.000737,0.008975,90,90783920,good
1,3594,0.000737,0.008975,90,99720138,good
1,3594,0.000737,0.008975,90,30870723,good
1,3594,0.000737,0.008975,90,30870722,good
1,3594,0.000737,0.008975,90,13323659,good
1,3594,0.000737,0.008975,90,45869640,good
1,3594,0.000737,0.008975,90,36564233,good
1,3594,0.000737,0.008975,90,68908713,good
1,3594,0.000737,0.008975,90,36564232,good
1,3594,0.000737,0.008975,90,75830645,good
1,3594,0.000737,0.008975,90,36564234,good
1,3594,0.000737,0.008975,90,81986705,good
1,3594,0.000737,0.008975,90,37052870,good
1,3594,0.000737,0.008975,90,37052871,good
1,3594,0.000737,0.008975,90,80361466,good
1,3594,0.000737,0.008975,90,80361467,good
1,3594,0.000737,0.008975,90,80361464,good
1,3594,0.000737,0.008975,90,80361465,good
1,3594,0.000737,0.008975,90,49834420,good
1,3594,0.000737,0.008975,90,1216556,good
1,3594,0.000737,0.008975,90,36564235,good
1,3594,0.000737,0.008975,90,75830647,good
1,3594,0.000737,0.008975,90,75830646,good
1,3594,0.000737,0.008975,90,18524981,good
