' MinNonzerosPerRow',' NonZeroPatternSymmetryV1',' lowerBandwidth',' InfinityNorm',' ColumnVariance',' DiagonalMean','DiagonalNonZeros ',' DiagonalAverage',solver,class
1,0,929,29166.81998,1.000918,-0.000052,2,0.000052,49834417,good
1,0,929,29166.81998,1.000918,-0.000052,2,0.000052,49834419,good
1,0,929,29166.81998,1.000918,-0.000052,2,0.000052,49834418,good
1,0,929,29166.81998,1.000918,-0.000052,2,0.000052,11256942,good
1,0,929,29166.81998,1.000918,-0.000052,2,0.000052,11256943,good
1,0,929,29166.81998,1.000918,-0.000052,2,0.000052,11256941,good
1,0,929,29166.81998,1.000918,-0.000052,2,0.000052,42851841,good
1,0,929,29166.81998,1.000918,-0.000052,2,0.000052,11256944,good
1,0,929,29166.81998,1.000918,-0.000052,2,0.000052,31459546,good
1,0,929,29166.81998,1.000918,-0.000052,2,0.000052,17887723,good
1,0,929,29166.81998,1.000918,-0.000052,2,0.000052,91845162,good
1,0,929,29166.81998,1.000918,-0.000052,2,0.000052,53362206,good
1,0,929,29166.81998,1.000918,-0.000052,2,0.000052,95762355,good
1,0,929,29166.81998,1.000918,-0.000052,2,0.000052,12321508,good
1,0,929,29166.81998,1.000918,-0.000052,2,0.000052,75830644,good
1,0,929,29166.81998,1.000918,-0.000052,2,0.000052,95762353,good
1,0,929,29166.81998,1.000918,-0.000052,2,0.000052,85483012,good
1,0,929,29166.81998,1.000918,-0.000052,2,0.000052,47942864,good
1,0,929,29166.81998,1.000918,-0.000052,2,0.000052,47942865,good
1,0,929,29166.81998,1.000918,-0.000052,2,0.000052,47942866,good
1,0,929,29166.81998,1.000918,-0.000052,2,0.000052,8520536,good
1,0,929,29166.81998,1.000918,-0.000052,2,0.000052,82456576,good
1,0,929,29166.81998,1.000918,-0.000052,2,0.000052,95762354,good
1,0,929,29166.81998,1.000918,-0.000052,2,0.000052,90783920,good
1,0,929,29166.81998,1.000918,-0.000052,2,0.000052,99720138,good
1,0,929,29166.81998,1.000918,-0.000052,2,0.000052,30870723,good
1,0,929,29166.81998,1.000918,-0.000052,2,0.000052,30870722,good
1,0,929,29166.81998,1.000918,-0.000052,2,0.000052,13323659,good
1,0,929,29166.81998,1.000918,-0.000052,2,0.000052,45869640,good
1,0,929,29166.81998,1.000918,-0.000052,2,0.000052,36564233,good
1,0,929,29166.81998,1.000918,-0.000052,2,0.000052,68908713,good
1,0,929,29166.81998,1.000918,-0.000052,2,0.000052,36564232,good
1,0,929,29166.81998,1.000918,-0.000052,2,0.000052,75830645,good
1,0,929,29166.81998,1.000918,-0.000052,2,0.000052,36564234,good
1,0,929,29166.81998,1.000918,-0.000052,2,0.000052,81986705,good
1,0,929,29166.81998,1.000918,-0.000052,2,0.000052,37052870,good
1,0,929,29166.81998,1.000918,-0.000052,2,0.000052,37052871,good
1,0,929,29166.81998,1.000918,-0.000052,2,0.000052,80361466,good
1,0,929,29166.81998,1.000918,-0.000052,2,0.000052,80361467,good
1,0,929,29166.81998,1.000918,-0.000052,2,0.000052,80361464,good
1,0,929,29166.81998,1.000918,-0.000052,2,0.000052,80361465,good
1,0,929,29166.81998,1.000918,-0.000052,2,0.000052,49834420,good
1,0,929,29166.81998,1.000918,-0.000052,2,0.000052,1216556,good
1,0,929,29166.81998,1.000918,-0.000052,2,0.000052,36564235,good
1,0,929,29166.81998,1.000918,-0.000052,2,0.000052,75830647,good
1,0,929,29166.81998,1.000918,-0.000052,2,0.000052,75830646,good
1,0,929,29166.81998,1.000918,-0.000052,2,0.000052,18524981,good
1,0,929,29166.81998,1.000918,-0.000052,2,0.000052,37052869,good
1,0,929,29166.81998,1.000918,-0.000052,2,0.000052,37052868,good
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,89565283,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,91036839,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,45869639,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,45869638,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,45869637,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,47942867,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,89269802,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,89269803,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,89269801,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,89269804,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,30870721,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,53302993,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,30870720,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,64278029,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,44526267,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,17734818,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,95762352,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,49834417,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,49834419,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,49834418,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,11256942,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,11256943,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,11256941,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,42851841,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,11256944,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,31459546,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,17887723,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,91845162,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,53362206,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,95762355,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,12321508,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,75830644,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,95762353,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,85483012,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,47942864,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,47942865,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,47942866,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,8520536,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,82456576,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,95762354,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,90783920,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,99720138,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,30870723,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,30870722,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,13323659,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,45869640,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,36564233,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,68908713,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,36564232,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,75830645,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,36564234,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,81986705,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,37052870,good
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,37052871,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,80361466,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,80361467,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,80361464,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,80361465,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,49834420,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,1216556,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,36564235,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,75830647,good
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,75830646,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,18524981,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,37052869,bad
1,0,177,108204.4632,97436.71783,821.680784,171,821.680784,37052868,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,89565283,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,91036839,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,45869639,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,45869638,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,45869637,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,47942867,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,89269802,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,89269803,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,89269801,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,89269804,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,30870721,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,53302993,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,30870720,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,64278029,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,44526267,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,17734818,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,95762352,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,49834417,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,49834419,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,49834418,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,11256942,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,11256943,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,11256941,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,42851841,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,11256944,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,31459546,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,17887723,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,91845162,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,53362206,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,95762355,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,12321508,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,75830644,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,95762353,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,85483012,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,47942864,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,47942865,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,47942866,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,8520536,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,82456576,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,95762354,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,90783920,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,99720138,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,30870723,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,30870722,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,13323659,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,45869640,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,36564233,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,68908713,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,36564232,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,75830645,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,36564234,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,81986705,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,37052870,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,37052871,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,80361466,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,80361467,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,80361464,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,80361465,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,49834420,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,1216556,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,36564235,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,75830647,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,75830646,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,18524981,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,37052869,good
1,0,329,2004013.149,1.326076,30362.07505,366,30362.07505,37052868,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,89565283,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,91036839,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,45869639,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,45869638,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,45869637,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,47942867,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,89269802,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,89269803,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,89269801,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,89269804,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,30870721,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,53302993,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,30870720,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,64278029,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,44526267,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,17734818,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,95762352,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,49834417,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,49834419,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,49834418,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,11256942,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,11256943,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,11256941,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,42851841,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,11256944,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,31459546,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,17887723,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,91845162,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,53362206,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,95762355,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,12321508,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,75830644,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,95762353,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,85483012,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,47942864,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,47942865,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,47942866,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,8520536,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,82456576,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,95762354,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,90783920,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,99720138,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,30870723,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,30870722,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,13323659,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,45869640,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,36564233,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,68908713,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,36564232,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,75830645,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,36564234,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,81986705,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,37052870,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,37052871,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,80361466,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,80361467,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,80361464,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,80361465,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,49834420,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,1216556,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,36564235,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,75830647,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,75830646,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,18524981,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,37052869,good
1,0,167,1984.9,1.009709,2.803937,8,2.828952,37052868,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,89565283,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,91036839,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,45869639,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,45869638,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,45869637,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,47942867,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,89269802,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,89269803,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,89269801,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,89269804,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,30870721,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,53302993,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,30870720,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,64278029,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,44526267,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,17734818,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,95762352,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,49834417,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,49834419,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,49834418,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,11256942,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,11256943,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,11256941,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,42851841,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,11256944,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,31459546,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,17887723,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,91845162,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,53362206,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,95762355,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,12321508,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,75830644,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,95762353,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,85483012,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,47942864,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,47942865,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,47942866,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,8520536,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,82456576,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,95762354,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,90783920,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,99720138,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,30870723,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,30870722,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,13323659,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,45869640,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,36564233,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,68908713,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,36564232,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,75830645,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,36564234,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,81986705,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,37052870,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,37052871,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,80361466,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,80361467,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,80361464,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,80361465,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,49834420,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,1216556,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,36564235,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,75830647,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,75830646,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,18524981,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,37052869,good
1,0,329,2004013.149,1.326076,30361.99953,366,30361.99953,37052868,good
1,0,1763,1.664369,1,0.002554,1801,0.002554,89565283,good
1,0,1763,1.664369,1,0.002554,1801,0.002554,91036839,good
